"721","Air Force","10/13/07","21","WILLIAMS","RYAN","10","38","0","38","0","","","","","","","10","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/20/07","21","WILLIAMS","RYAN","3","7","0","7","0","","","","","","","3","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/25/07","21","WILLIAMS","RYAN","8","27","0","27","0","","","","","","","8","27","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/03/07","21","WILLIAMS","RYAN","3","5","0","5","0","","","","","","","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/10/07","21","WILLIAMS","RYAN","6","14","0","14","0","","","","","","","6","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","12/31/07","21","WILLIAMS","RYAN","3","3","0","3","0","","","","","","","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/01/07","26","ALLEN","ALEX","11","29","3","26","0","","","","","","","11","26","1","17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/08/07","26","ALLEN","ALEX","2","3","0","3","0","","","","","","","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/22/07","26","ALLEN","ALEX","15","48","3","45","1","","","","","","","15","45","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","09/29/07","26","ALLEN","ALEX","11","41","0","41","0","","","","","","","11","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/06/07","26","ALLEN","ALEX","6","27","0","27","0","","","","","","","6","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/13/07","26","ALLEN","ALEX","5","18","0","18","0","","","","","","","5","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/27/07","26","ALLEN","ALEX","12","44","3","41","1","","","","","","","12","41","2","34","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","11/02/07","26","ALLEN","ALEX","6","36","0","36","1","","","","","","","6","36","3","28","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
